id,spoken_words
15664,Where are your clothes for the gentleman who's big and fat?
15665,Woo hoo!
15666,So many shoppers. Ow! Damn this... ow! Resilient economy.
15667,Dressing room? Uh oh.
15668,Is it Lenny?
15669,"It's not all your fault. All these years, I watched you turn our son into a time bomb, and yet I did nothing. So in a way, I too am a victim... of you."
15670,"Oh, I get it. Blame the strangler."
15671,My poor boy is miserable in here. There has to be something I can do to help him.
15672,"Interesting. Marge, what does that sign say?"
15673,I believe that children are the future -- unless we stop them now.
15674,Uh-huh. When does training start?
15675,Put that sissy down!
15676,"If you're gonna pick on someone, why don't you pick on someone much bigger than you with a gun?"
15677,That's right. I got a job here so I can watch over you like a mother hen.
15678,"I sure am. Here you go, son. I brought you a lollipop from the guards' lounge."
15679,"Well, that's the end of my shift."
15680,"See you Monday. Oh wait, Monday's Martin Luther King Day. I'll see ya when I see ya."
15681,Love you.
15682,You just don't understand boys. He's stupid.
15683,"Relax, what's the worst that could happen?"
15684,No son of mine will be marched down the aisle at the barrel of a ray gun.
15685,Let's go.
15686,"Son, I want you to know, no matter what anyone says, there's no shame in being caught alive."
15687,"Gina, thanks for showing us the meaning of Christmas."
15688,"I'm changing the batteries in all the remotes. We're all out of triple A's, so I'm gonna whittle down a couple of these D's."
15689,She sure loves that couch.
15690,"Come on, it's your last night of freedom. You gotta have some fun."
15691,"Hey, take it easy on Skinner. He's just down 'cause after tomorrow, everything he does is wrong."
15692,"What are you trying to tell me, Skinner?"
15693,Don't worry. Your secret's safe with me.
15694,"Marge, guess what! Skinner wants to bail on his wedding!"
15695,"Oh man, is this awkward. I'm outta here."
15696,"Yeah Marge, it looks like you got the last perfect man. Oh uh, by the way... can I borrow your car tomorrow? Mine's acting up."
15697,"Hey, you're the one always bugging me to screw up our marriage."
15698,"Whatever. The important thing is to get Skinner to that altar. Because once a union has been sanctified by God, it takes at least six months to tear it apart."
15699,"Right, naked Duffman?"
15700,"Don't worry, I've got a man on the perimeter."
15701,This is Fat Load. I'd like to request a new codename.
15702,"Okay, Fat Load here."
15703,Hey champ. Ready to take the plunge?
15704,"Yeah, he's crazy all right."
15705,Unkink the hose!
15706,Wait a minute. I thought you didn't wanna get married.
15707,"Don't worry, Principal Skinner."
15708,"Really? Boy, it sucks to be you. Anyhoo, if there's one thing I know, it's how to win back a furious woman. We'll go to her house, and I'll whisper to you exactly what to say."
15709,"Hey, if we get your girlfriend back I won't have to."
15710,"Okay, just repeat after me. ""Edna, I made a huge mistake and I want you back."""
15711,Marge? Are you helping her?
15712,Which are you saying is dead? Our marriage or our batteries?
15713,Shut up! I didn't tell you to say that!
15714,Because I'm successfully married.
15715,Uh-oh.
15716,"Why did I take it off? Oh, right. To see if I could skip it across Lake Michigan."
15717,"String quartet, are you tuned up?"
15718,And the castrati?
15719,And a one and a two and a...
15720,Give her back to Skinner! A fat bald guy like you... you could have anyone!
15721,"Okay, we'll go to the convention, sell my Lois Lane comics, buy some Jimmy Olsens, and stop Edna from making a terrible mistake!"
15722,"Don't worry, Marge. We'll get something to eat."
15723,I don't see Skinner anywhere.
15724,That room has a dry erase board. They could be doing anything in there! Anything.
15725,"Okay Marge, I hear ya. Now that Krabappel has made her decision, it's time to whitewash over our problems."
15726,"Marge, the greatest day of my life was the day you and I became one."
15727,Would you marry me again?
15728,"And now, Padre, if you would do the honors."
15729,"Marge, you just agreed to raise the kids Klingon!"
15730,"Okay, don't go. Just stay here and rot with Grampa."
15731,I'll right-side you!
15732,I say you don't exist!
15733,Can I have both?
15734,"Son, seeing sappy movies with a lady has certain ""payoffs."""
15735,Exactly.
15736,WHERE DO I BEGIN? TO TELL THE STORY OF HOW GREAT A LOVE CAN BE...
15737,THE SIMPLE SOMETHING THAT DUM DEEDLE DUM DEE DEE... / NOW LET'S PUSH PLAAAY!
15738,"Yeah, we're tryin' to create a mood here, so shut the Hell up!"
15739,"Eh, well, I wouldn't be happy."
15740,"So, um, you're not in the mood anymore, are you?"
15741,We're alone now.
15742,Why you little...
15743,"What kind of an airline routes all their flights through Nome, Alaska?"
15744,Here's your future!
15745,Remember our honeymoon?
15746,"Marge, let's do it."
15747,We get one weekend to ourselves and we've gotta spend it watching some old geezer's odometer turn over? As the Bible says: screw that!
15748,"We don't have boarding passes, but we need to get on that plane for reasons that are utterly insane."
15749,There's a first class?
15750,"And look at me, I'm reading ""The Economist."" Did you know Indonesia is at a crossroads?"
15751,It is.
15752,"Boy, it's great being here without those children of yours."
15753,"And tonight, we'll finally, and romantically, hump."
15754,You keep thinking that!
15755,COME ON EVERYBODY HAVE SOME SEX-UAL CONGRESS / NOT THE KIND OF CONGRESS THAT CONTAINED PAUL TSONGAS...
15756,"Marge, I won't let that happen. We have to grab this chance for romance now, or we'll never be alone. Not 'til Lisa's in college and we've lost contact with Bart."
15757,I've got a card that can take us anywhere in the world!
15758,Noooo!
15759,"Oh yeah, like people in New Jersey have never seen a fat man makin' out. It's on the freakin' state flag."
15760,Occupied!
15761,"At last, we're alone..."
15762,"Oh, right."
15763,"And now, my darling, it's finally time for romance. But before the intercourse, the dinner course."
15764,"All I wanted was a second honeymoon, and now the floor is made of lava."
15765,"I knew if we got up early enough, we could sneak away from Bart and Lisa. Kids don't beat me, I beat kids."
15766,You monsters! You followed us!
15767,Never!
15768,This way!
15769,Quick -- we can hide in here!
15770,"Because I was saving that for my birthday. Now, c'mon!"
15771,This must be what it's like to be in space.
15772,"And yet, I've never been to me."
15773,That sliding should stop soon.
15774,This rolling is just temporary.
15775,"Ah, that's better. So why do they call this place Niagara Falls anyway?"
15776,"Marge, I guess we'll just have to make love in Heaven. I'll bet it always works up there."
15777,"Oh, you're on my hair. Oh, that's better."
15778,No one does that to my daughter!
15779,"Quiet, the commercial's on! If we don't watch these, it's like we're stealing TV."
15780,Do I ever!
15781,Would I!
15782,I'm going to find that golden ticket and win that tour! The only thing that can make bacon more delicious is seeing how it's made!
15783,Nope. Just lookin' for that golden ticket.
15784,"Nope, nothing, nope, nada, the golden ticket! At long last."
15785,Huh?
15786,Judge a pig competition?... But I'm no super-genius! Or are I?
15787,"Hey, I know that country!"
15788,USA! USA!
15789,Comely... succulent... clearly had a snout job...
15790,"Ugh, too eighties."
15791,But I've gotta do something! I'll need a disguise.
15792,Hold it right there!
15793,You've hurt your last feeling!
15794,"Oh, I have a funny feeling we will. Wherever people are mistreated, the Pie Man will strike!"
15795,"Whatcha doin', sweetie?"
15796,"That's really sweet, honey."
15797,"Aw, hey, let's turn that frown upside down."
15798,"What's wrong, son?"
15799,"Somebody ought to take him down a peg. Or, should I say, down a pie."
15800,"Maybe you're right, Lisa. Maybe you're pie. Pie-be you're pie."
15801,Comic Book Guy! Don't do the crime if you can't do the key lime!
15802,"Oh, I think you'd find his filling extremely hot."
15803,Flanders!? He's not man enough to trim my crust. I mean Pie Man's crust. I'm not Pie Man.
15804,This is for your show's slight decline in quality over the years!
15805,"Not so fast, old-time liberal."
15806,"No trap can hold Homer Simpson! But I'm not Homer Simpson. I'm the Pie Man. Homer Simpson away! I mean, the Pie Man!"
15807,Dammit!
15808,"Let's see...cartilage, cartilage, muscle, nerve!... artery...bullet."
15809,"Pie Man is not your father, little girl. I... murdered your father."
15810,We shall continue this conversation in the pie cave.
15811,"Watch it, one more step. Welcome to my secret lair."
15812,"So it would seem. Anyhoo, I'll bet this is all a pretty big surprise, huh? Mild-mannered Homer Simpson..."
15813,Honorable men can differ. Now what brings you down here?
15814,"All right, I'll stop. But what'll I do with these pies?"
15815,"I was in so deep, I forgot pies were food."
15816,I'll show him.
15817,"No, I shouldn't."
15818,Or should I?
15819,"I'll keep my promise, honey."
15820,Since when do I listen to cakes?
15821,You're all so wise... I wish I could eat each and every one of you.
15822,I've run out of pie-related puns!
15823,"It's not a rubber band, it's a scrunchie!"
15824,I already work for you.
15825,Do I get two paychecks?
15826,But I promised my daughter--
15827,Nooo! Not community service -- I can't stand helping others! I just can't!
15828,"No, not him! Anyone but him! I've had my problems with him. Everyone has. But like every monster, he just wants to be loved."
15829,I can't sleep. I keep thinking about the Pie Man.
15830,"What if he started pieing good people? Not because he wanted to, but because he was being blackmailed by his boss?"
15831,"No, I'm not. And here's a picture that proves it."
15832,See...
15833,You know I'm not Pie Man.
15834,"Oh come on, she's a little girl."
15835,Sorry.
15836,The Dalai Lama!
15837,I can't do this in front of Lisa. Why does she have to believe in things?
15838,"Please forgive me, talking llama."
15839,No. I won't. There's only one way I can escape from this nightmare.
15840,"I'm telling you, I'm the Pie Man!"
15841,"Yeah. Let's go home, honey."
15842,Was it the kiss?
15843,"Wherever injustice shows its ugly face, I will be there! For I am the Pie Man!"
15844,Homer drunk... but how? Hmmm...
15845,"Eww! I kissed that sad, weird kid!"
15846,My beer! You never had a chance to become my urine! Why you little...
15847,"Mr. Simpson, do you think it's appropriate for a ten-year-old boy to steal a beer with intent to kiss?"
15848,Permission to treat this witness as hostile.
15849,"Actually, Marge... uh... there uh, was someone before you."
